honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
983,605,5786762-52.2021.9.21.3037,55186.99,9,1,6131.89,49055.12,31 de maio de 2020,17/04/25,Boleto,N,,
984,1283,2675642-32.2022.8.65.5499,53793.30,5,5,53793.30,0.00,20 de julho de 2025,2026-10-29,TED,S,0.26,quitado
985,462,9822459-92.2024.8.17.6403,11042.54,7,7,11042.57,0.00,18/02/2025,2027-02-22,transferência,nao,15%,atrasado
986,1247,8286828-70.2022.9.31.8012,28159.87,2,0,0.00,28159.86,1 de setembro de 2020,13 de abril de 2026,Boleto,N,15%,atrasado
987,1127,8905709-90.2020.9.55.2471,7326.09,3,0,0.00,7326.09,16/03/26,18 de outubro de 2024,TED,S,0.27,Em Dia
988,15,2112478-55.2024.2.51.9095,"R$ 16.871,76",6,3,"R$ 8.435,88",8578.43,19 de julho de 2024,2024-11-20,Boleto,,29%,
989,1378,8323566-47.2021.3.26.4644,64902.32,6,0,0.00,"R$ 64.902,30",2023-06-07,22 de julho de 2024,PIX,,27%,quitado
990,125,1098476-20.2021.1.47.3336,24838.95,7,4,14193.68,"R$ 10.645,26",21 de outubro de 2021,6 de julho de 2026,transferência,S,0.25,em dia
991,262,9573194-21.2022.1.35.8352,"R$ 31.492,52",11,7,20040.72,"11451,84",2020-06-14,21 de maio de 2027,boleto,N,,quitado
992,457,7553290-31.2023.9.36.9282,"R$ 38.651,53",4,3,28988.64,9662.88,2026-01-18,21/06/27,TED,nao,0.27,ATRASADO
993,126,9214397-26.2023.4.18.6844,5258.33,11,6,2868.18,2390.15,22/01/2022,01/06/2027,TED,S,20,
994,780,2236315-26.2022.5.82.8939,32966.52,6,2,10988.84,21977.68,2024-01-08,22 de abril de 2024,boleto,nao,0.13,atrasado
995,1116,5638123-23.2024.7.30.5009,70651.98,8,5,44157.50,26494.50,19 de março de 2021,09/06/25,TED,nao,20,quitado
996,1298,7687292-20.2021.4.85.7539,33236.54,2,2,33236.54,0,29 de agosto de 2025,12/08/24,transferência,não,20,atrasado
997,793,3542799-64.2025.6.13.7299,"R$ 69.005,94",10,6,41403.54,27602.36,17 de julho de 2024,8 de outubro de 2025,pix,Sim,12%,atrasado
998,626,2884639-86.2023.2.31.8737,"22899,33",5,2,9159.74,13739.61,13/12/20,2025-09-30,Boleto,não,15%,em dia
999,159,5518767-82.2023.4.96.9873,71779.87,10,3,21533.97,50245.93,28/04/2020,2024-12-19,Boleto,N,15%,em dia
1000,717,1273300-90.2024.2.80.7378,77948.89,12,2,"R$ 12.991,48",,31/10/2024,06/11/2024,boleto,N,0.17,atrasado
1001,1121,5853247-29.2020.7.62.8870,40958.09,6,1,6826.35,34131.75,21/03/2024,2026-12-09,transferência,nao,15%,quitado
1002,1390,1974389-81.2024.5.57.9354,8954.56,2,1,4477.28,4477.28,2024-02-09,27/02/25,Boleto,S,15%,
1003,1359,8381610-96.2020.6.26.2533,40895.31,2,0,0.00,,2025-09-14,29/11/2024,transferência,não,20%,atrasado
1004,739,9822459-92.2024.8.17.6403,76804.11,4,3,57603.09,19201.03,24 de junho de 2021,12 de março de 2025,boleto,N,19%,Em Dia
1005,1093,1024421-54.2022.9.20.2563,29315.23,2,0,0.00,29315.22,23/08/23,08/07/2024,PIX,não,11%,em dia
1006,1395,1272937-41.2023.5.75.9958,18398.84,3,2,12265.90,6132.95,06/03/21,02/06/27,PIX,N,0.19,em dia
1007,1323,4092125-65.2025.3.26.9073,"R$ 60.886,59",11,11,60886.54,0.00,30/01/26,23 de agosto de 2025,boleto,N,26%,em dia
1008,1324,1614850-25.2020.8.85.3161,70803.70,10,1,"R$ 7.080,37",63723.33,18 de março de 2021,07/01/24,transferência,sim,15%,
1009,566,8323566-47.2021.3.26.4644,"R$ 40.059,56",11,6,"21850,68","R$ 18.208,90",26/05/2021,2025-12-04,Boleto,Sim,0.18,atrasado
1010,383,8530609-10.2021.5.41.7151,52291.66,2,2,52291.66,0.00,21/02/22,14/12/2024,transferência,,0.21,em dia
1011,1364,4687348-31.2023.1.92.6907,"R$ 55.422,86",12,8,36948.56,"18474,28",01/04/2020,2025-03-31,PIX,nao,0.27,quitado
1012,452,7724543-49.2023.9.44.7412,"R$ 36.449,34",5,5,"R$ 36.449,35",0.00,2023-11-21,16/05/2026,transferência,nao,27%,
1013,206,5732779-86.2025.4.28.7831,70781.42,11,7,45042.69,"R$ 25.738,68",06/11/22,22/08/24,boleto,nao,24%,quitado
1014,640,8220628-15.2021.8.54.9077,"R$ 49.193,24",4,1,"12298,31",36894.93,24 de novembro de 2021,04/02/25,pix,Sim,11%,em dia
1015,1312,9110060-16.2025.2.29.4716,"14329,73",7,0,0.00,"R$ 14.329,70",2023-12-14,2025-06-27,transferência,sim,20,em dia
1016,682,2191287-57.2021.1.18.8228,25931.24,10,6,15558.72,10372.48,2020-09-03,19/01/2027,pix,S,21%,atrasado
1017,226,9057219-99.2020.9.96.3254,50165.14,10,9,"R$ 45.148,59",4814.05,3 de dezembro de 2025,11/07/26,transferência,N,0.25,
1018,473,6018860-77.2022.1.94.1315,60945.80,1,0,0.00,60945.80,08/05/20,2 de fevereiro de 2025,Boleto,Sim,20,
1019,1250,7245951-43.2021.4.11.7623,12165.69,4,4,12165.68,0.00,27 de setembro de 2020,21/06/2024,pix,nao,20,quitado
1020,1398,2660213-63.2022.6.50.8366,56029.28,9,3,"R$ 18.676,44",37352.88,2 de setembro de 2022,27/11/2024,Boleto,sim,20,quitado
1021,703,1272937-41.2023.5.75.9958,58745.71,4,0,0.00,58745.72,2025-06-03,24/01/2024,pix,,0.21,quitado
1022,707,7115217-41.2025.1.67.7692,28254.86,8,5,17659.30,,12/10/22,27/03/2026,PIX,,0.13,quitado
1023,1316,7110796-41.2020.3.80.5362,"R$ 75.470,09",12,3,18867.51,56602.53,2020-10-16,10/05/2024,boleto,sim,15%,em dia
1024,983,6694761-39.2022.1.10.2199,24169.71,3,2,16113.14,8086.57,08/04/2020,23/10/2025,TED,nao,24%,atrasado
1025,1044,8607512-63.2021.6.82.1039,4858.95,6,6,4858.92,0.00,08/09/25,4 de abril de 2024,Boleto,nao,20,quitado
1026,1198,9822459-92.2024.8.17.6403,77805.98,11,10,"R$ 70.732,70",6927.96,01/11/22,2024-02-29,boleto,não,10%,quitado
1027,412,1714231-74.2025.9.71.1697,22327.74,11,3,6089.37,16238.32,2022-02-09,7 de dezembro de 2026,PIX,,15%,
1028,243,2884639-86.2023.2.31.8737,56928.59,4,2,"R$ 28.464,30",28464.30,5 de maio de 2022,01/11/2026,Boleto,sim,11%,quitado
1029,1493,1974389-81.2024.5.57.9354,62126.53,8,4,31063.28,"R$ 31.063,28",11/04/21,19/11/26,TED,S,15%,em dia
1030,1,3778380-86.2023.9.32.5849,10800.50,3,0,0.00,10800.51,28 de maio de 2020,2024-12-28,TED,N,15%,quitado
1031,372,3263740-44.2022.3.81.5402,32969.28,5,1,6593.86,"26375,44",2023-02-12,8 de dezembro de 2025,PIX,S,20,quitado
1032,465,5700249-43.2020.5.57.9341,78970.96,6,4,52647.32,"26323,66",15/03/21,17 de setembro de 2024,transferência,nao,0.29,quitado
1033,1184,1013314-48.2023.4.39.2083,3518.42,6,0,0.00,"R$ 3.518,40",2022-09-12,31/10/2026,transferência,N,,ATRASADO
1034,62,1346701-74.2024.1.65.8985,57780.20,1,0,0.00,57780.20,12 de outubro de 2020,03/02/2024,boleto,,,Em Dia
1035,117,2016341-89.2023.7.48.2724,34057.47,11,4,12384.52,21672.91,2024-07-01,2026-08-22,boleto,,0.21,quitado
1036,715,5733649-38.2020.2.35.3379,78681.18,5,2,31472.48,47208.72,23/06/2020,29 de outubro de 2026,PIX,sim,13%,quitado
1037,507,9810112-12.2021.1.97.8847,"4819,65",7,1,"R$ 688,52",4278.98,2023-01-22,2026-06-28,TED,sim,,
1038,1440,4299848-20.2023.2.47.7396,"R$ 64.644,94",8,5,40403.10,24241.86,21 de janeiro de 2021,09/08/26,pix,nao,20,quitado
1039,663,9636371-69.2025.8.67.4068,59673.24,11,8,43398.72,16274.52,2025-06-10,2024-06-24,boleto,nao,20,quitado
1040,616,1311508-84.2020.3.38.8512,"68335,59",5,4,"R$ 54.668,48",13667.12,13 de agosto de 2024,2025-08-19,boleto,sim,24%,
1041,1087,2884639-86.2023.2.31.8737,49848.38,10,3,14954.52,"34893,88",2020-10-25,18/03/2026,transferência,não,15%,Em Dia
1042,317,2895065-46.2022.7.67.1438,35799.75,7,1,5114.25,30685.50,29 de abril de 2024,2027-02-12,boleto,N,15%,atrasado
1043,1438,1931030-34.2024.8.48.5319,26935.94,12,12,26935.92,0.00,30/05/2020,02/02/25,PIX,Sim,21%,Em Dia
1044,885,5144296-22.2022.4.87.9648,12863.88,12,10,10719.90,"R$ 2.143,98",06/08/2024,8 de janeiro de 2027,boleto,Sim,12%,Em Dia
1045,620,7419280-60.2021.1.40.9417,"R$ 15.654,64",7,1,2236.38,"R$ 13.418,28",15 de novembro de 2024,2025-02-22,PIX,Sim,15%,ATRASADO
1046,1147,3766710-17.2025.4.91.1472,"R$ 17.475,78",4,2,8737.88,8737.88,19/12/24,29/01/2026,boleto,nao,17%,
1047,902,8630644-97.2025.3.28.1296,5716.09,2,2,"5716,1",0.00,23/06/2021,2027-05-25,pix,,20,quitado
1048,53,4140100-24.2024.4.63.7178,"R$ 21.983,94",5,1,4396.79,17587.16,2022-06-25,19 de novembro de 2024,transferência,não,,em dia
1049,81,7065068-16.2021.7.14.6489,53886.98,9,9,53886.96,"R$ 0,00",2025-07-01,2024-09-28,Boleto,S,,Em Dia
1050,1331,5451988-41.2020.2.82.4041,62526.53,3,0,0.00,62526.54,2025-09-19,22/04/27,transferência,S,16%,em dia
1051,1264,6036037-32.2025.3.53.7515,"79104,01",10,5,39552.00,39552.00,09/06/21,25 de junho de 2026,PIX,N,,ATRASADO
1052,703,1966014-66.2022.7.82.2137,"R$ 79.236,57",10,4,"31694,64",47321.27,17/04/2021,2026-12-12,Boleto,sim,,quitado
1053,495,6528202-89.2025.3.17.9496,56575.60,11,2,10286.48,46118.28,12/04/2024,27/11/26,PIX,N,12%,Em Dia
1054,404,2675642-32.2022.8.65.5499,3607.40,8,7,"R$ 3.156,51",450.93,2 de março de 2023,31/01/2027,transferência,Sim,,quitado
1055,94,7486029-45.2024.4.25.3159,43989.05,9,5,24438.35,19550.68,09/04/26,09/12/2024,Boleto,não,21%,Em Dia
1056,1424,5991409-16.2021.8.44.1303,47013.20,3,2,31342.14,15671.07,2022-06-24,04/02/2027,pix,Sim,20,em dia
1057,16,4299848-20.2023.2.47.7396,63078.86,9,0,0.00,63269.55,22/09/21,28 de setembro de 2024,PIX,N,,quitado
1058,305,6160516-66.2024.5.17.7150,12991.62,6,4,8661.08,4330.54,2021-07-01,13/06/26,boleto,Sim,15%,em dia
1059,776,1754781-28.2025.6.89.2162,17604.21,9,4,7824.08,9780.10,08/04/2022,2025-01-07,transferência,sim,20,ATRASADO
1060,481,7916680-90.2022.1.67.1785,"R$ 38.870,29",9,9,"38870,28",0.00,11 de janeiro de 2025,03/03/24,boleto,,29%,ATRASADO
1061,652,2129757-49.2025.4.14.5657,"25666,39",1,1,25666.39,0.00,11 de janeiro de 2021,29/01/2026,boleto,sim,15%,Em Dia
1062,307,5545511-73.2023.1.66.9757,79219.69,11,7,50412.53,28807.16,27 de janeiro de 2026,20/08/26,Boleto,não,25%,quitado
1063,1154,7115217-41.2025.1.67.7692,79468.38,11,2,14448.80,65019.60,2022-01-31,21/01/2025,TED,S,20,em dia
1064,518,4768255-51.2022.4.94.5695,15489.92,1,0,0.00,15489.92,16/02/21,2026-04-02,boleto,não,0.16,quitado
1065,369,5266269-78.2021.7.59.1392,27554.90,2,1,13777.45,"R$ 13.777,45",21 de maio de 2023,17 de janeiro de 2026,TED,,,em dia
1066,381,3588109-63.2023.1.26.4223,48847.22,5,1,9769.44,"R$ 39.077,76",17 de março de 2023,07/05/2025,transferência,Sim,,
1067,472,6096719-87.2023.1.41.6180,"19814,5",6,5,16512.10,3302.42,17/04/2020,2024-04-20,transferência,S,15%,
1068,996,1664676-19.2021.8.64.4616,"R$ 61.814,19",12,8,"R$ 41.209,44",20604.72,2020-07-26,2024-11-17,pix,,0.22,quitado
1069,23,4084503-92.2025.8.90.5515,67431.46,1,1,67431.46,-196.13,23/04/2022,13/05/26,TED,,0.27,atrasado
1070,1012,1714231-74.2025.9.71.1697,25084.77,11,2,4560.86,20523.87,26 de julho de 2024,13/12/24,PIX,nao,15%,Em Dia
1071,47,4299848-20.2023.2.47.7396,25082.00,9,8,22295.12,"R$ 2.786,89",18/08/21,18/07/25,pix,N,15%,quitado
1072,1225,6992158-64.2024.5.43.7750,48075.46,5,5,48075.45,0.00,2022-08-10,28 de abril de 2025,pix,Sim,20,
1073,189,6370110-64.2022.3.52.8440,45325.29,5,0,0.00,45325.30,06/11/21,17 de outubro de 2025,TED,,20,quitado
1074,361,9666878-83.2023.6.29.9905,16477.91,2,2,"R$ 16.477,90",0.00,16 de novembro de 2024,02/01/2027,TED,nao,20,
1075,652,5732779-86.2025.4.28.7831,59416.74,3,3,"R$ 59.416,74",0.00,13/07/2022,14 de maio de 2025,transferência,não,15%,atrasado
1076,1340,1098476-20.2021.1.47.3336,44257.20,7,5,31612.30,"R$ 12.644,92",2021-09-28,7 de maio de 2026,transferência,nao,,ATRASADO
1077,1025,7141324-67.2025.3.86.3413,41826.82,1,0,0,41826.82,24 de março de 2026,25/05/2027,pix,sim,25%,atrasado
1078,131,7141324-67.2025.3.86.3413,18581.50,2,0,0,"R$ 18.581,50",2025-05-20,25 de março de 2025,TED,N,15%,Em Dia
1079,4,3675188-38.2025.9.53.3305,32465.65,6,3,"16232,82",16232.82,14 de março de 2026,25/02/24,transferência,não,27%,quitado
1080,176,1676369-34.2022.3.47.6087,33178.84,9,8,29492.32,3686.54,26/05/24,02/10/2024,TED,S,14%,atrasado
1081,383,3242098-97.2025.4.44.9916,47466.56,2,0,0.00,"R$ 47.466,56",16/09/2021,06/08/2024,transferência,Sim,15%,quitado
1082,1094,8986773-71.2022.6.45.5854,69816.21,11,2,12693.86,57122.37,16/06/2022,29 de maio de 2024,boleto,Sim,,
1083,41,4134515-43.2021.8.70.4879,67258.51,10,7,"R$ 47.080,95","R$ 20.177,55",28/11/2024,2026-11-03,PIX,Sim,20,Em Dia
1084,168,3778380-86.2023.9.32.5849,35640.92,10,7,24948.63,10692.27,14/02/26,2024-06-06,PIX,não,15%,quitado
1085,206,8168450-48.2020.2.65.4570,"R$ 59.196,62",11,7,"37670,57",21526.04,2023-01-14,21 de março de 2025,pix,Sim,20,Em Dia
1086,223,9810112-12.2021.1.97.8847,64566.48,1,1,64566.48,185.26,5 de abril de 2020,19 de outubro de 2026,TED,não,20,em dia
1087,1271,1869144-23.2023.5.84.3325,36798.68,2,0,0.00,"36798,68",6 de dezembro de 2023,14 de setembro de 2026,TED,Sim,20,quitado
1088,1468,4768255-51.2022.4.94.5695,"R$ 18.648,92",5,5,18648.90,,2023-09-25,2027-03-24,pix,Sim,0.25,Em Dia
1089,838,2909764-51.2025.7.78.2223,78030.56,11,2,14187.38,63843.21,18/10/2023,2026-03-03,PIX,Sim,,ATRASADO
1090,252,1353022-94.2023.9.79.1203,52507.61,5,2,21003.04,"R$ 31.504,56",25/12/2024,09/02/2024,TED,,20,ATRASADO
1091,1285,7599278-46.2021.4.96.3535,74486.53,9,7,"57933,96000000001","R$ 16.552,56",07/01/2026,2024-12-19,TED,N,0.17,quitado
1092,1118,3879233-61.2024.5.30.1494,"R$ 58.689,80",8,7,"R$ 51.353,61",7336.23,20 de setembro de 2020,9 de maio de 2024,Boleto,nao,0.29,
1093,373,8368255-39.2020.9.60.4414,64217.32,5,0,0.00,"R$ 64.217,30",2021-06-20,15/11/26,transferência,S,17%,atrasado
1094,996,4510407-23.2020.5.18.6055,22533.76,3,0,0.00,22533.75,30/04/20,18/03/26,boleto,S,0.30,ATRASADO
1095,1285,5732779-86.2025.4.28.7831,35935.73,7,2,10267.36,25668.40,21/05/2020,19 de abril de 2024,Boleto,S,,atrasado
1096,545,2316290-44.2022.7.34.5190,45047,4,4,"R$ 45.047,00",0.00,26/02/25,01/04/27,TED,S,23%,atrasado
1097,1352,5867457-18.2023.9.16.7298,40857.95,3,3,40857.96,0.00,21/07/2025,25/07/2024,pix,N,,atrasado
1098,595,2316290-44.2022.7.34.5190,"R$ 5.098,01",12,8,3398.64,1699.32,20 de março de 2024,09/09/26,TED,nao,,em dia
1099,1157,2997279-67.2024.9.84.1441,19165.77,9,2,4259.06,14906.71,2023-05-23,04/03/25,transferência,N,0.13,Em Dia
1100,1192,8892606-62.2022.2.87.2168,"R$ 4.165,44",6,2,1388.48,2776.96,8 de fevereiro de 2022,12/06/2026,transferência,não,,
1101,646,6418382-43.2020.8.63.9133,13938.84,2,0,0.00,13938.84,2022-08-24,2024-01-25,TED,,17%,quitado
1102,396,2753004-76.2021.8.83.9874,73107.19,6,2,"R$ 24.369,06","R$ 48.738,12",28/05/2020,2024-02-04,pix,,15%,atrasado
1103,1104,2316290-44.2022.7.34.5190,16573.32,4,3,12429.99,4143.33,2022-06-08,31/08/25,transferência,S,26%,
1104,37,5159219-49.2023.5.25.3676,38604.13,2,1,"R$ 19.302,06","R$ 19.302,06",2022-10-22,20 de julho de 2026,TED,,,Em Dia
1105,436,4064382-39.2022.4.13.8937,50962.78,9,8,45300.24,5662.53,2026-04-07,27/07/2025,transferência,,30%,quitado
1106,1432,2112478-55.2024.2.51.9095,66138.78,7,4,"R$ 37.793,60","28631,65",05/07/2020,28 de fevereiro de 2027,pix,,15%,quitado
1107,103,8220628-15.2021.8.54.9077,70280.35,5,5,70280.35,0.00,24/02/22,26/10/24,boleto,nao,,quitado
1108,1021,1614850-25.2020.8.85.3161,76630.87,2,2,"76630,86",,01/08/2021,23 de fevereiro de 2024,boleto,N,20,quitado
1109,60,7224257-29.2020.8.88.9110,"R$ 46.530,97",7,3,"19941,84","26589,12",18/01/21,10 de dezembro de 2025,PIX,N,20,Em Dia
1110,655,9214397-26.2023.4.18.6844,76582.60,4,2,"38291,3",38291.30,4 de abril de 2022,19/02/26,PIX,,15%,ATRASADO
1111,1013,1602496-64.2022.5.79.8340,57989.76,2,1,28994.88,28994.88,07/12/24,15 de abril de 2025,Boleto,não,20,em dia
1112,1397,4326518-76.2023.4.36.8530,"43163,9",9,1,4795.99,38367.92,2022-10-15,28/05/2025,PIX,sim,20,quitado
1113,1081,8066975-72.2023.7.26.7675,66916.25,4,3,50187.18,16729.06,2021-12-26,17/02/2026,Boleto,S,,quitado
1114,815,5786762-52.2021.9.21.3037,42775.66,8,7,37428.72,5346.96,17 de julho de 2024,16/10/2024,boleto,,,
1115,658,8215015-64.2021.5.32.1893,44500.76,12,3,11125.20,33375.60,2021-07-04,2026-07-19,transferência,não,22%,quitado
1116,1394,8677980-28.2024.9.94.6552,9709.75,10,3,2912.94,6796.86,2023-04-25,06/03/26,boleto,não,20,quitado
1117,74,7082985-88.2022.2.94.6058,37211.52,3,3,37211.52,0.00,01/06/24,10/12/25,Boleto,não,,atrasado
1118,1489,5432782-56.2021.2.97.6240,"R$ 16.054,54",10,5,"R$ 8.027,25",8027.25,25/02/21,2024-10-03,transferência,sim,20%,quitado
1119,50,2575202-50.2023.1.54.9627,20990.62,1,0,"R$ 0,00",20990.62,2022-07-29,6 de outubro de 2025,Boleto,S,15%,ATRASADO
1120,739,6334947-38.2020.4.71.6173,44777.16,11,2,"R$ 8.141,30",36635.85,30/06/20,2025-05-18,pix,não,20,
1121,188,4584224-94.2025.2.57.2511,37584.90,12,2,6264.16,30909.33,2021-11-07,22 de janeiro de 2026,PIX,não,0.29,ATRASADO
1122,987,8168054-14.2024.6.50.1232,11369.83,1,1,11369.83,0.00,16/12/25,2024-02-28,Boleto,sim,,atrasado
1123,252,1445483-93.2023.1.61.7357,62644.14,4,3,46983.09,15661.03,2020-04-21,2025-06-10,pix,N,11%,em dia
1124,913,8530609-10.2021.5.41.7151,44929.15,5,4,"35943,32",8985.83,2023-10-28,3 de março de 2027,boleto,,0.21,Em Dia
1125,107,5050722-10.2024.8.29.4298,76675.98,2,0,0.00,76675.98,09/09/24,6 de fevereiro de 2027,Boleto,N,20,
1126,1499,9666878-83.2023.6.29.9905,23231.35,8,5,14519.60,8711.76,2025-08-11,19 de junho de 2024,TED,nao,15%,
1127,721,4299848-20.2023.2.47.7396,5603.13,10,6,3361.86,2241.24,15/04/21,24/10/2025,TED,nao,15%,quitado
1128,1085,9885734-21.2023.9.74.3450,7673.34,7,0,0.00,,24 de fevereiro de 2026,2025-02-11,Boleto,nao,20,Em Dia
1129,1101,9086174-80.2025.1.81.3292,31587.46,12,0,0.00,31587.48,20/06/2024,9 de março de 2026,TED,não,,
1130,988,2519059-58.2022.7.86.4385,35582.85,5,0,"R$ 0,00",35582.85,20/09/2025,2024-04-24,pix,não,0.19,atrasado
1131,1307,4433355-55.2023.8.48.9346,52174.10,2,1,26087.05,"R$ 26.087,05",2022-01-28,23/04/26,TED,S,0.20,
1132,156,1411065-96.2022.9.64.8271,"70734,06",6,0,0.00,71055.56,06/10/2021,10/10/24,TED,nao,20,quitado
1133,863,5853247-29.2020.7.62.8870,61239.47,3,3,61239.48,0.00,13/06/2025,2024-05-24,boleto,N,15%,quitado
1134,1249,1557680-16.2021.4.16.4031,23861.22,6,5,19884.35,"3976,87",15/02/23,4 de setembro de 2024,boleto,nao,15%,quitado
1135,741,4140100-24.2024.4.63.7178,16227.81,11,2,2950.52,13277.34,16/10/2022,14/03/2027,boleto,,15%,atrasado
1136,1058,9573194-21.2022.1.35.8352,52055.54,10,1,"R$ 5.205,55",46849.95,9 de setembro de 2021,2025-01-21,transferência,nao,,quitado
1137,109,9498791-62.2022.6.73.9564,67828.99,12,1,5652.42,"R$ 62.176,62",2026-04-25,2026-02-13,boleto,sim,20,em dia
1138,500,1013314-48.2023.4.39.2083,33272.70,10,8,26618.16,6654.54,29 de maio de 2025,21/11/2026,PIX,não,0.29,quitado
1139,324,2316290-44.2022.7.34.5190,"R$ 66.074,75",6,0,0.00,"R$ 66.074,76",25 de fevereiro de 2023,28 de maio de 2026,transferência,N,0.10,quitado
1140,466,7381740-86.2021.2.88.6570,76431.92,3,1,"25477,31",50954.62,22/06/23,23 de outubro de 2025,pix,N,20,atrasado
1141,518,5638123-23.2024.7.30.5009,"R$ 10.391,05",7,6,8906.64,1484.44,01/06/20,2025-03-17,PIX,N,20,atrasado
1142,1188,7323234-16.2020.9.59.5035,66584.22,11,5,30265.55,"36318,66",2020-05-26,27 de abril de 2027,boleto,S,,em dia
1143,886,2632721-15.2024.7.90.9593,43768.71,3,0,"R$ 0,00",43768.71,19/03/2021,10/01/2026,PIX,não,15%,quitado
1144,961,2842764-33.2025.7.99.7279,33842.07,9,6,"R$ 22.561,38",11280.69,8 de dezembro de 2023,2024-06-17,TED,S,,atrasado
1145,389,3754895-37.2021.6.18.8502,48515.62,7,7,48515.60,0.00,20/04/2026,26 de junho de 2026,boleto,nao,14%,atrasado
1146,214,9086174-80.2025.1.81.3292,38513.99,9,6,25675.98,12926.22,12/07/2020,01/04/2024,transferência,sim,,ATRASADO
1147,628,3306375-34.2024.9.48.9154,70552.20,5,5,70552.20,0,04/10/20,2 de janeiro de 2024,TED,N,,
1148,1249,2480014-80.2024.2.29.9847,38899.80,8,5,24312.40,14587.44,2022-09-14,2024-02-01,Boleto,sim,0.19,
1149,90,6404948-40.2021.7.68.7161,66924.50,7,0,"R$ 0,00","R$ 66.924,48",08/11/25,2024-01-09,TED,,23%,atrasado
1150,725,6944389-98.2023.1.72.8245,44919.28,9,3,14973.09,29946.18,22 de novembro de 2024,2026-06-07,TED,Sim,,quitado
1151,586,1273300-90.2024.2.80.7378,14852.10,1,1,14852.10,0.00,19/08/2024,2026-11-07,Boleto,N,,
1152,783,2675642-32.2022.8.65.5499,"R$ 14.260,17",10,3,"R$ 4.278,06",9982.14,2020-11-30,18 de abril de 2027,pix,nao,,quitado
1153,378,7999133-20.2023.7.26.1121,78065.82,11,8,56775.12,21290.67,2025-12-20,20 de maio de 2026,pix,S,15%,quitado
1154,188,3924425-56.2021.9.58.2912,41385.07,1,1,"R$ 41.385,07","R$ -14,84",10 de junho de 2025,2024-03-03,pix,N,,quitado
1155,105,2129757-49.2025.4.14.5657,49714.00,8,8,49714.00,"R$ 0,00",2021-08-09,20 de dezembro de 2024,transferência,sim,,ATRASADO
1156,519,3263740-44.2022.3.81.5402,53245.41,9,5,29580.80,23664.64,12/04/25,25/01/2026,boleto,Sim,,ATRASADO
1157,165,5732779-86.2025.4.28.7831,61123.83,4,3,45842.88,15280.96,25/08/20,30/09/25,PIX,sim,0.29,em dia
1158,187,9057960-29.2025.5.10.6072,57948.58,8,5,36217.85,21580.97,10/04/2021,19/02/24,PIX,nao,20,atrasado
1159,840,7948577-74.2025.1.60.7583,7076.08,4,4,7076.08,0.00,02/03/2026,2025-09-03,PIX,Sim,24%,atrasado
1160,559,6935346-77.2024.3.52.9529,78397.70,12,5,32665.70,45863.04,06/10/2024,2024-08-26,transferência,sim,0.17,em dia
1161,735,8382607-83.2020.6.26.3936,"54595,15",10,5,27297.60,27297.60,2024-08-07,2025-08-28,Boleto,Sim,15%,quitado
1162,709,1445483-93.2023.1.61.7357,"R$ 71.677,45",5,1,14335.49,57341.96,04/10/24,2024-10-27,transferência,sim,0.30,quitado
1163,1362,9636371-69.2025.8.67.4068,71358.37,4,1,"17839,59",53518.77,24/03/2020,14/06/24,TED,,20,atrasado
1164,1431,6075721-43.2020.9.85.8738,66271.40,11,6,36148.02,30123.35,28 de novembro de 2021,15 de setembro de 2026,boleto,sim,15%,Em Dia
1165,1271,7633905-83.2022.9.95.2309,25819.55,3,2,"R$ 17.213,04",8606.52,27/06/23,23/01/24,PIX,não,26%,
1166,987,5284129-51.2020.3.32.5205,"4589,99",8,3,1721.25,"2868,75",14/01/23,06/07/24,TED,sim,0.22,atrasado
1167,1200,5159882-37.2022.9.71.7550,24387.38,7,3,10451.73,13935.64,5 de setembro de 2022,24/01/24,PIX,S,20,em dia
1168,1263,4893809-11.2021.7.19.9759,10288.37,6,3,5144.19,"5144,19",2025-05-27,16 de novembro de 2025,transferência,,0.18,em dia
1169,1090,6370110-64.2022.3.52.8440,74212.37,6,5,61843.65,12368.73,16/07/2025,16/03/25,Boleto,S,0.11,Em Dia
1170,763,6414076-16.2021.7.78.8273,"22664,18",9,4,10072.96,"12591,2",08/02/26,24/11/2025,pix,N,,ATRASADO
1171,1416,1353022-94.2023.9.79.1203,16641.34,10,0,0.00,16641.30,2020-11-21,2027-05-06,boleto,N,17%,em dia
1172,1164,8749473-21.2020.4.12.9144,48988.88,9,0,0.00,49468.27,18 de maio de 2021,04/09/2025,pix,S,0.27,atrasado
1173,971,6075721-43.2020.9.85.8738,8439.13,7,7,"R$ 8.439,13",0,28/10/2025,20 de abril de 2025,transferência,,,Em Dia
1174,1289,9835331-11.2022.6.15.8602,24093.72,9,7,18739.56,5354.16,6 de setembro de 2023,2026-11-20,boleto,Sim,0.10,em dia
1175,440,8381610-96.2020.6.26.2533,"R$ 79.740,81",9,8,70880.72,8860.09,30/10/2021,23/09/2025,Boleto,,15%,quitado
1176,93,7141324-67.2025.3.86.3413,52750.38,7,7,"R$ 52.750,39",0.00,06/09/21,13 de agosto de 2025,PIX,,,em dia
1177,443,9071705-28.2021.9.78.4746,"R$ 10.204,33",3,0,0.00,9764.30,15 de setembro de 2025,24 de novembro de 2024,TED,nao,20,
