honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
1367,677,8574876-96.2020.7.97.4673,25371.59,4,0,0.0,25371.6,2020-06-13,2026-04-26,Transferência,Não informado,0,Atrasado
1368,1228,6416661-36.2021.8.21.8496,36383.89,10,3,10915.17,25468.73,2022-10-13,2026-03-05,Transferência,Não informado,0,Em Dia
1369,784,2461262-96.2021.6.48.1315,45116.23,5,1,9023.25,35878.09,2021-04-26,2024-03-15,Transferência,Sim,15,Não informado
1370,665,2292432-35.2025.5.83.7063,51764.23,5,4,41411.4,10352.85,2024-07-05,2027-02-28,Transferência,Não,0,Atrasado
1371,69,8306601-19.2020.3.50.7457,34264.81,8,3,12849.3,21415.5,2021-02-27,2026-08-21,Boleto,Não,15,Em Dia
1372,1302,8062805-72.2022.1.22.8771,70658.76,9,8,62807.76,7356.96,2020-01-08,2024-07-16,Boleto,Sim,2000,Em Dia
1373,1323,3750497-13.2024.6.65.9009,16476.41,7,7,16476.39,0.0,2025-02-14,2024-05-22,Transferência,Não,17,Atrasado
1374,528,8215015-64.2021.5.32.1893,2398.92,4,4,23989.2,0.0,2024-03-09,2025-03-09,Transferência,Sim,15,Quitado
1375,1490,7223110-52.2024.2.44.8994,41224.75,8,4,20612.36,20612.36,2021-08-27,2025-07-11,Boleto,Sim,2000,Quitado
1376,1348,8209168-30.2020.1.41.7632,7648.45,9,2,1699.66,5948.81,2021-02-20,2024-04-17,Boleto,Não,15,Não informado
1377,927,6075721-43.2020.9.85.8738,70585.87,8,6,52939.38,17646.46,2020-01-17,2026-05-02,Transferência,Sim,21,Quitado
1378,1168,2997279-67.2024.9.84.1441,27362.27,4,0,0.0,27362.28,2024-07-07,2025-12-13,PIX,Não,2000,Não informado
1379,963,6096719-87.2023.1.41.6180,45847.86,3,3,45847.86,0.0,2022-02-26,2024-06-27,Boleto,Sim,22,Não informado
1380,1029,5867457-18.2023.9.16.7298,10425.65,6,1,1737.61,868805.01,2020-08-17,2024-12-26,Boleto,Não,12,Não informado
1381,743,3464073-25.2022.8.73.5075,57086.45,6,0,0.0,57086.46,2023-03-02,2027-06-06,Transferência,Não,27,Atrasado
1382,1115,3766710-17.2025.4.91.1472,30322.66,5,4,24258.12,6064.53,2023-03-01,2027-05-02,Transferência,Não,2000,Não informado
1383,1016,7765112-69.2024.9.62.5648,75200.93,9,2,16711.32,58489.62,2025-04-11,2026-01-16,Transferência,Sim,15,Quitado
1384,165,2895065-46.2022.7.67.1438,19444.86,1,1,19444.86,0.0,2022-12-04,2026-08-22,Boleto,Sim,2000,Quitado
1385,522,1165147-13.2020.2.47.5874,13688.08,4,2,6844.04,684404.01,2020-01-12,2027-05-31,Boleto,Sim,15,Em Dia
1386,702,8381610-96.2020.6.26.2533,33732.12,3,3,33732.12,0.0,2024-07-23,2026-06-06,Transferência,Não,15,Em Dia
1387,1360,1183693-37.2024.1.85.2937,57437.38,3,1,19145.79,38737.28,2022-05-30,2025-09-05,Transferência,Sim,0,Quitado
1388,726,4601686-30.2021.5.52.7745,67005.85,7,0,0.0,67005.82,2023-02-05,2026-12-21,PIX,Não informado,21,Quitado
1389,777,8286828-70.2022.9.31.8012,49753.59,4,0,0.0,4975.36,2025-02-04,2026-06-08,PIX,Não,2000,Atrasado
1390,1021,6944389-98.2023.1.72.8245,59976.21,4,2,29988.1,29988.1,2023-10-11,2026-07-02,PIX,Não informado,2000,Quitado
1391,319,6101036-60.2022.7.49.3295,29648.41,8,5,18530.25,1126.24,2022-06-20,2026-06-04,Transferência,Sim,15,Quitado
1392,26,5732779-86.2025.4.28.7831,19631.04,10,5,9815.5,9815.5,2022-02-17,2024-03-14,Transferência,Não,19,Em Dia
1393,348,3464073-25.2022.8.73.5075,36606.52,6,5,30505.45,6101.09,2024-02-01,2024-03-27,PIX,Não informado,24,Não informado
1394,1122,8183950-10.2021.5.84.9388,42478.3,8,8,42478.32,0.0,2022-09-26,2024-10-28,Boleto,Sim,14,Atrasado
1395,1404,1353022-94.2023.9.79.1203,4424.75,5,2,1769.9,2654.85,2022-02-16,2025-01-02,Boleto,Não,2000,Atrasado
1396,1298,7224257-29.2020.8.88.9110,50558.68,2,2,50558.68,499.27,2022-01-14,2024-03-15,Boleto,Sim,0,Em Dia
1397,302,5438623-45.2022.4.51.7250,23097.38,11,9,18897.84,4199.52,2020-07-28,2024-04-26,PIX,Não,0,Atrasado
1398,425,8381610-96.2020.6.26.2533,15690.18,8,2,3922.54,11426.3,2021-02-18,2027-02-15,PIX,Sim,13,Atrasado
1399,220,6992158-64.2024.5.43.7750,11071.51,9,0,0.0,11071.53,2024-06-18,2024-02-26,Boleto,Não,19,Atrasado
1400,728,6339808-70.2020.2.67.1325,65963.2,2,2,6596.32,0.0,2021-03-24,2026-06-22,Boleto,Sim,0,Em Dia
1401,316,3924425-56.2021.9.58.2912,16681.87,4,0,0.0,16681.88,2024-10-30,2024-04-14,PIX,Não,14,Em Dia
1402,408,1778149-24.2023.1.86.3557,28553.57,11,4,10383.12,18170.46,2024-07-19,2025-03-08,Transferência,Não informado,2000,Em Dia
1403,517,3248366-98.2020.5.11.6279,71571.47,6,2,23857.16,47714.32,2022-12-12,2025-11-10,Transferência,Sim,27,Em Dia
1404,1263,1183693-37.2024.1.85.2937,31974.65,8,1,3996.83,27977.81,2020-08-09,2026-03-26,Transferência,Não,15,Atrasado
1405,580,2909764-51.2025.7.78.2223,66924.88,1,0,0.0,66924.88,2022-11-18,2024-01-18,Transferência,Não,15,Quitado
1406,722,5966644-82.2023.4.88.9951,19421.48,11,3,5296.77,14124.72,2020-03-02,2027-12-02,Transferência,Não,2000,Atrasado
1407,1022,8607512-63.2021.6.82.1039,5769.34,3,0,0.0,5769.33,2020-11-27,2026-04-02,Boleto,Não informado,0,Quitado
1408,271,5483975-50.2024.8.92.4422,31762.99,3,2,21175.32,10587.66,2026-02-19,2027-03-20,PIX,Sim,19,Não informado
1409,105,7765112-69.2024.9.62.5648,37985.41,12,12,37985.4,0.0,2020-06-22,2026-02-02,Transferência,Não,15,Atrasado
1410,743,9804642-71.2024.4.76.5486,78231.67,7,2,22351.9,55879.77,2020-07-12,2026-04-27,PIX,Não informado,26,Em Dia
1411,98,9824532-76.2023.6.37.2040,54525.05,11,9,44611.38,9913.64,2025-06-03,2027-04-06,Boleto,Sim,15,Não informado
1412,1209,8125196-18.2023.1.53.1215,12773.6,7,6,10948.8,1754.53,2025-03-29,2027-04-18,Boleto,Não,28,Atrasado
1413,332,5050722-10.2024.8.29.4298,70653.81,10,8,56523.04,14130.76,2022-12-01,2025-05-13,Transferência,Não,0,Atrasado
1414,391,3542616-60.2022.3.87.6536,4781.4,2,0,0.0,4781.4,2020-06-11,2026-04-26,Transferência,Sim,27,Atrasado
1415,1200,9057219-99.2020.9.96.3254,38514.15,3,2,25676.1,12838.05,2022-12-16,2024-08-16,Transferência,Não,2000,Em Dia
1416,1308,4507711-38.2024.2.34.4732,35236.25,7,2,10067.5,25168.75,2021-10-27,2025-10-23,Boleto,Não,15,Quitado
1417,727,5462435-11.2024.9.85.2977,10020.09,5,4,801608.01,200402.01,2023-07-08,2025-09-04,Boleto,Não,15,Quitado
1418,1300,9062552-47.2024.4.22.8265,25745.8,12,9,19309.32,6436.44,2022-06-15,2025-09-23,Transferência,Não informado,15,Não informado
1419,863,5159219-49.2023.5.25.3676,47104.63,12,6,23552.34,23552.34,2020-10-29,2025-08-03,PIX,Não,24,Em Dia
1420,130,5786762-52.2021.9.21.3037,4085.94,4,0,0.0,4085.96,2024-04-21,2024-01-07,PIX,Sim,15,Atrasado
1421,1096,4140100-24.2024.4.63.7178,77180.37,2,2,77180.36,0.00999999999476131,2025-05-31,2026-11-06,Boleto,Não informado,0,Atrasado
1422,1134,5271615-59.2021.2.54.6844,21659.56,12,10,18049.6,3609.9600000000028,2023-04-12,2025-03-21,Boleto,Não informado,28,Atrasado
1423,149,6779292-61.2021.4.86.2783,17499.15,8,2,4374.78,13124.34,2020-06-26,2024-12-18,Boleto,Sim,15,Atrasado
1424,688,9057219-99.2020.9.96.3254,7866.66,6,6,7866.66,0.0,2025-08-13,2025-07-27,Transferência,Não,20,Quitado
1425,954,1966014-66.2022.7.82.2137,55528.83,5,5,55528.85,0.0,2020-08-26,2027-05-23,PIX,Sim,2000,Em Dia
1426,572,5661974-14.2020.6.39.3137,45835.61,9,0,0.0,45835.65,2023-06-08,2025-09-02,PIX,Não,22,Quitado
1427,1052,3401866-56.2021.1.87.5297,71889.18,11,3,19606.14,52283.04,2024-03-01,2026-05-03,PIX,Não,15,Quitado
1428,137,5068524-45.2025.9.91.6906,30644.24,2,0,0.0,30644.24,2026-04-25,2025-04-03,PIX,Sim,2000,Atrasado
1429,748,6075721-43.2020.9.85.8738,50075.91,9,9,50075.91,0.0,2025-08-05,2024-04-28,Transferência,Sim,2000,Quitado
1430,1430,9398629-61.2022.5.88.8253,46523.37,7,5,332.31,13292.4,2021-04-20,2026-07-03,PIX,Não,0,Atrasado
1431,1122,7323234-16.2020.9.59.5035,5548.75,10,0,0.0,5548.8,2025-02-12,2026-04-26,Boleto,Não,21,Quitado
1432,993,2316290-44.2022.7.34.5190,64848.72,5,4,51878.96,12969.74,2021-11-05,2024-07-28,Transferência,Sim,0,Em Dia
1433,895,9822459-92.2024.8.17.6403,79498.03,2,1,39749.01,39749.01,2026-02-04,2024-12-21,PIX,Não informado,0,Quitado
1434,176,9822459-92.2024.8.17.6403,66546.42,3,1,22182.14,44364.28,2025-06-12,2026-10-02,PIX,Não informado,22,Atrasado
1435,1074,2837371-36.2022.7.88.5428,29715.17,4,4,29715.16,0.0,2024-12-10,2025-11-15,Transferência,Sim,22,Quitado
1436,717,5853247-29.2020.7.62.8870,46262.07,4,4,46262.08,0.0,2023-03-16,2025-07-11,PIX,Sim,2000,Em Dia
1437,637,3588109-63.2023.1.26.4223,57834.83,4,1,14458.71,43085.82,2021-07-25,2024-08-18,PIX,Não informado,12,Em Dia
1438,53,4510407-23.2020.5.18.6055,75439.66,10,7,52807.79,22631.91,2025-02-12,2024-07-28,PIX,Sim,10,Quitado
1439,818,1735592-50.2022.9.87.5612,78806.04,5,0,0.0,78806.05,2023-04-12,2027-01-27,Transferência,Não,0,Em Dia
1440,81,6260319-38.2024.8.96.1114,71165.37,10,2,14233.08,56932.32,2021-10-12,2027-05-27,Transferência,Não,25,Quitado
1441,374,1878000-50.2025.7.58.1197,17194.94,3,1,5731.65,11100.53,2025-05-31,2026-06-03,PIX,Sim,2000,Atrasado
1442,444,3263740-44.2022.3.81.5402,64885.79,12,8,43257.2,21448.92,2025-02-24,2024-09-21,Boleto,Sim,2000,Quitado
1443,161,4090182-95.2021.1.57.7189,74152.26,3,1,24717.42,49434.84,2023-12-10,2027-03-23,PIX,Sim,0,Quitado
1444,163,3346094-93.2020.2.94.1759,64798.98,9,9,64799.01,0.0,2025-05-06,2026-05-17,PIX,Não,0,Quitado
1445,947,7840442-26.2025.9.53.5093,10510.77,2,1,5255.39,5255.39,2024-02-01,2024-11-22,Transferência,Não,17,Atrasado
1446,1100,1272937-41.2023.5.75.9958,30872.85,11,2,5613.24,25259.58,2023-05-09,2024-08-06,PIX,Não informado,0,Quitado
1447,1210,3576390-15.2021.2.82.8209,31365.92,6,6,31365.9,0.01999999999679858,2024-12-22,2025-04-10,PIX,Sim,15,Em Dia
1448,763,6414076-16.2021.7.78.8273,75942.42,3,0,0.0,75942.42,2024-02-27,2024-09-05,PIX,Sim,0,Em Dia
1449,248,6036037-32.2025.3.53.7515,13904.36,5,3,8342.61,5561.74,2023-10-29,2025-11-19,PIX,Não,23,Em Dia
1450,904,5050722-10.2024.8.29.4298,46552.5,10,1,4655.25,41897.25,2023-01-06,2027-02-18,Transferência,Sim,0,Em Dia
1451,1455,4092125-65.2025.3.26.9073,38729.69,7,4,22131.24,16598.43,2021-11-13,2025-01-08,Boleto,Não informado,15,Não informado
1452,574,7840442-26.2025.9.53.5093,47575.67,7,0,0.0,47575.64,2020-11-08,2025-12-26,PIX,Não,17,Quitado
1453,483,6524227-53.2025.1.97.6214,10759.14,12,8,7172.72,3586.36,2026-01-26,2024-09-24,Transferência,Não,0,Em Dia
1454,1277,3505690-87.2020.8.52.6260,74594.26,10,6,44756.58,29837.72,2020-08-14,2024-06-13,Boleto,Não,15,Em Dia
1455,591,1664676-19.2021.8.64.4616,58880.68,9,7,45796.1,13084.6,2024-01-10,2026-10-01,Transferência,Não informado,2000,Quitado
1456,1086,2884639-86.2023.2.31.8737,77374.07,10,4,30949.64,46424.46,2024-02-15,2024-03-11,Boleto,Sim,2000,Atrasado
1457,1036,8097721-13.2023.1.47.8354,10921.45,10,7,7644.98,3276.42,2025-04-24,2026-04-05,Transferência,Não,0,Em Dia
1458,411,4584224-94.2025.2.57.2511,8686.47,4,1,2171.62,6514.86,2021-07-25,2025-03-06,Transferência,Não,15,Atrasado
1459,462,2110878-87.2023.8.83.8978,69173.22,9,9,69173.19,0.0,2022-12-19,2025-11-24,Boleto,Sim,15,Atrasado
1460,1296,4721085-96.2020.6.92.9645,64911.85,2,0,0.0,64911.84,2023-04-21,2024-07-19,Boleto,Sim,0,Atrasado
1461,1422,1095980-10.2020.7.77.8313,33287.95,10,0,0.0,32953.27,2022-05-28,2024-06-22,Boleto,Não,2000,Não informado
1462,357,2842764-33.2025.7.99.7279,23928.18,6,6,23928.18,0.0,2022-08-03,2025-11-09,Transferência,Sim,18,Quitado
1463,1158,1438459-62.2020.7.78.3410,15733.89,10,1,1573.39,14160.5,2020-07-10,2026-01-23,PIX,Sim,0,Em Dia
1464,620,7948577-74.2025.1.60.7583,55251.77,12,5,23021.55,32230.17,2021-10-14,2024-05-07,PIX,Sim,15,Atrasado
1465,781,1095980-10.2020.7.77.8313,61741.19,6,1,10290.2,51451.0,2023-11-07,2025-12-31,Boleto,Sim,0,Em Dia
1466,1093,5159219-49.2023.5.25.3676,29412.02,10,9,26470.8,2941.2,2022-08-27,2026-10-31,PIX,Não informado,15,Quitado
1467,1236,2490107-19.2023.9.10.7930,74078.18,5,0,0.0,74078.2,2024-12-08,2025-03-21,Transferência,Não,13,Quitado
1468,1081,4384627-80.2021.2.13.1061,67803.64,3,0,0.0,67803.63,2025-03-14,2024-12-12,Transferência,Sim,27,Atrasado
1469,1208,6524227-53.2025.1.97.6214,28293.19,5,0,0.0,28293.2,2022-08-16,2027-02-04,PIX,Não,15,Não informado
1470,1202,2186433-37.2022.2.12.4344,24350.9,5,4,19480.72,5295.43,2022-11-27,2025-11-13,Boleto,Sim,20,Atrasado
1471,950,2016341-89.2023.7.48.2724,71464.23,8,4,35732.12,35732.12,2020-04-22,2024-11-25,Transferência,Sim,30,Em Dia
1472,1489,2545435-52.2025.3.59.7623,67800.51,4,2,33900.26,33900.26,2023-09-12,2024-05-30,Boleto,Não,15,Quitado
1473,78,4085001-92.2022.6.76.8938,4497.74,6,1,749.62,374810.01,2024-08-11,2026-04-16,Transferência,Sim,0,Em Dia
1474,97,1101935-78.2023.5.88.5299,8364.27,6,4,5576.2,278810.01,2020-04-16,2024-03-23,Transferência,Sim,0,Em Dia
1475,391,9057219-99.2020.9.96.3254,22951.63,2,1,11475.82,11475.82,2022-03-19,2027-01-16,PIX,Sim,2000,Atrasado
1476,835,8415891-60.2021.6.92.5554,38053.15,12,3,9513.3,2853.99,2025-11-06,2024-11-15,Boleto,Sim,15,Em Dia
1477,128,7110796-41.2020.3.80.5362,21930.61,5,5,21930.6,0.0,2025-04-12,2025-04-06,PIX,Não informado,2000,Atrasado
1478,21,9076234-78.2023.3.90.2702,52583.86,1,1,52583.86,0.0,2024-08-03,2025-12-02,Transferência,Não informado,15,Atrasado
1479,192,5112941-62.2021.1.89.5887,64012.02,1,0,0.0,64012.02,2024-03-17,2025-10-26,PIX,Não informado,25,Em Dia
1480,432,5112941-62.2021.1.89.5887,75051.26,8,4,37525.64,37525.64,2024-07-22,2026-02-03,Transferência,Sim,0,Quitado
1481,1394,1887163-62.2025.9.93.1037,70680.17,3,0,0.0,70680.18,2025-05-26,2024-09-10,Transferência,Sim,15,Atrasado
1482,1479,5755257-93.2020.8.44.2882,6820.8,2,1,3410.4,3410.4,2020-12-02,2026-04-24,Transferência,Não,20,Atrasado
1483,575,7553290-31.2023.9.36.9282,13627.99,5,3,8176.8,5451.2,2026-04-22,2026-11-10,Transferência,Não,15,Não informado
1484,649,7553290-31.2023.9.36.9282,38672.05,10,9,34804.89,3867.21,2021-06-14,2027-05-06,Transferência,Sim,15,Quitado
1485,461,5853247-29.2020.7.62.8870,40380.04,1,1,40380.04,0.0,2021-11-01,2025-12-15,Transferência,Sim,2000,Quitado
1486,407,4874996-38.2022.9.94.8154,72778.83,5,2,29111.54,43667.31,2025-09-06,2024-02-18,Boleto,Sim,2000,Atrasado
1487,854,5274951-77.2021.1.76.5120,8743.65,6,3,4371.81,4371.81,2023-08-31,2027-02-26,Transferência,Não,0,Quitado
1488,1029,5953905-94.2022.5.44.3245,48446.16,3,3,48446.16,0.0,2020-04-22,2025-09-21,Transferência,Não,2000,Quitado
1489,273,4229107-99.2020.7.61.3978,8232.77,8,8,8232.8,0.0,2020-07-16,2025-05-07,Boleto,Sim,2000,Em Dia
1490,519,5239450-56.2022.7.99.2371,35886.01,12,2,5981.0,29905.0,2023-08-17,2024-02-16,Boleto,Sim,15,Atrasado
1491,639,1735592-50.2022.9.87.5612,24472.65,6,1,4078.78,20393.9,2025-07-07,2026-04-18,Boleto,Sim,2000,Em Dia
1492,1122,1024421-54.2022.9.20.2563,34717.8,7,5,24798.45,9919.38,2020-06-09,2026-07-14,PIX,Sim,0,Atrasado
1493,317,6011987-71.2020.8.10.4396,62014.44,3,3,62014.44,305.7,2022-03-15,2025-08-10,Transferência,Sim,2000,Atrasado
1494,25,5625093-80.2022.9.16.6618,68815.64,2,2,68815.64,0.0,2021-01-26,2026-09-03,Transferência,Sim,14,Quitado
1495,1,5660649-86.2020.5.86.9291,32099.8,3,2,21399.86,10699.93,2021-09-23,2027-04-14,Boleto,Não,0,Em Dia
1496,430,9057960-29.2025.5.10.6072,47442.88,3,2,31628.58,15355.2,2026-03-23,2026-06-08,Boleto,Não,14,Quitado
1497,41,3975387-89.2023.4.55.7631,23875.96,10,9,21488.4,2387.6,2026-03-02,2027-03-06,Boleto,Não,15,Não informado
1498,147,8381610-96.2020.6.26.2533,54128.97,3,3,54128.97,0.0,2023-12-17,2025-12-15,Transferência,Sim,24,Quitado
1499,297,1311508-84.2020.3.38.8512,72210.21,5,2,28884.08,43326.12,2022-03-14,2027-03-04,Boleto,Não,15,Em Dia
1500,608,8936104-83.2022.1.39.7934,70665.65,6,2,23555.22,47110.44,2024-08-01,2025-11-11,Transferência,Não,0,Atrasado
1501,729,2100417-68.2021.7.29.9662,5736.83,6,2,1912.28,3824.56,2022-07-05,2025-08-16,Transferência,Não,11,Quitado
1502,79,2519059-58.2022.7.86.4385,30340.55,12,8,20227.04,10113.52,2022-05-11,2024-09-06,PIX,Não,26,Quitado
1503,1045,8157599-64.2024.2.89.5276,35707.67,4,2,17853.84,17853.84,2022-09-18,2026-04-25,PIX,Não,13,Em Dia
1504,241,8286382-50.2025.4.53.4414,28801.86,11,8,20946.8,785505.01,2023-05-31,2026-09-26,PIX,Não,2000,Não informado
1505,158,4681694-71.2021.9.28.7350,54944.23,12,1,4578.69,50365.59,2023-12-04,2026-02-19,Boleto,Sim,15,Atrasado
1506,1467,6779292-61.2021.4.86.2783,58255.28,11,10,52959.3,5295.93,2023-04-28,2026-01-27,Boleto,Sim,0,Quitado
1507,372,3588109-63.2023.1.26.4223,39283.09,2,1,19641.54,19641.54,2020-12-15,2026-08-29,Transferência,Sim,0,Atrasado
1508,896,7438163-48.2021.3.47.1186,74847.31,2,1,37423.65,37423.65,2025-09-28,2025-10-07,PIX,Sim,22,Não informado
1509,1427,1778149-24.2023.1.86.3557,25351.62,1,1,25351.62,0.0,2024-06-12,2024-09-03,Boleto,Não,24,Quitado
1510,1479,2837371-36.2022.7.88.5428,46417.49,12,8,30944.96,15638.56,2022-06-16,2026-02-05,Boleto,Sim,0,Em Dia
1511,601,8168054-14.2024.6.50.1232,63014.19,1,0,0.0,63014.19,2024-12-19,2025-12-04,Boleto,Sim,16,Atrasado
1512,514,5451988-41.2020.2.82.4041,34642.71,9,9,34642.71,0.0,2025-10-12,2026-11-21,Boleto,Sim,2000,Quitado
1513,959,1353022-94.2023.9.79.1203,36280.3,2,0,0.0,36280.3,2022-08-14,2026-05-03,Boleto,Não,12,Quitado
1514,64,7599278-46.2021.4.96.3535,33513.23,10,1,3351.32,29755.38,2022-09-13,2026-03-01,PIX,Não,17,Em Dia
1515,820,9498791-62.2022.6.73.9564,54285.11,8,3,20356.92,3392.82,2024-10-02,2025-01-03,Boleto,Sim,2000,Atrasado
1516,155,6935346-77.2024.3.52.9529,78777.88,7,0,0.0,78777.86,2024-05-11,2025-09-09,PIX,Não,30,Atrasado
1517,741,5068524-45.2025.9.91.6906,32444.25,4,2,16222.12,16222.12,2021-11-10,2026-01-23,Transferência,Não,2000,Quitado
1518,419,1248003-72.2024.2.80.8472,38983.82,2,0,0.0,38983.82,2020-11-20,2024-03-18,Transferência,Não,10,Quitado
1519,1278,1869144-23.2023.5.84.3325,44608.86,3,0,0.0,44608.86,2022-11-15,2026-06-12,Transferência,Não,22,Não informado
1520,1126,7789809-22.2020.1.73.9031,71520.35,11,7,45512.95,26007.4,2022-06-24,2024-08-29,Transferência,Não,0,Atrasado
1521,875,2869625-86.2025.7.14.5837,16589.72,12,3,4147.44,12442.32,2023-10-25,2024-10-11,PIX,Não,25,Quitado
1522,353,6425355-10.2021.6.53.2041,63477.07,11,4,23082.56,40394.48,2024-09-05,2027-06-30,Boleto,Não,2000,Em Dia
1523,1040,6096719-87.2023.1.41.6180,75144.13,1,0,0.0,75144.13,2020-04-17,2027-05-01,PIX,Sim,0,Não informado
1524,848,3401866-56.2021.1.87.5297,60511.56,7,3,25933.53,34773.62,2025-01-04,2026-12-22,PIX,Não,13,Em Dia
1525,605,5625093-80.2022.9.16.6618,12950.66,2,0,0.0,13008.31,2020-04-20,2026-07-12,Boleto,Sim,15,Não informado
1526,167,4433355-55.2023.8.48.9346,53611.13,7,6,45952.38,7658.73,2023-09-16,2024-12-28,Transferência,Sim,15,Quitado
1527,1161,8714773-70.2022.9.65.8541,45705.48,9,6,304703400000000.06,15235.17,2025-06-27,2027-02-18,Transferência,Não,2000,Atrasado
1528,636,2328070-99.2024.8.57.5561,36218.41,11,6,19755.48,16738.79,2020-03-17,2027-02-12,Transferência,Não,11,Quitado
1529,1031,3168718-77.2025.2.92.8027,47458.17,5,4,37966.52,9491.63,2022-04-19,2026-06-23,Boleto,Não,0,Quitado
1530,117,4938178-62.2020.7.27.6072,53152.76,1,0,0.0,53152.76,2024-06-30,2024-05-26,Boleto,Não informado,16,Atrasado
1531,810,6404948-40.2021.7.68.7161,17371.61,9,2,3860.36,13511.26,2021-10-01,2024-11-04,Boleto,Não,0,Atrasado
1532,1387,3734843-61.2021.3.94.2954,10028.15,11,10,9116.5,911.65,2023-11-18,2024-07-27,Transferência,Não,0,Em Dia
1533,664,5472823-70.2022.4.41.7624,66606.95,3,1,22202.32,44404.64,2021-11-13,2026-09-11,PIX,Não,15,Atrasado
1534,1181,4140100-24.2024.4.63.7178,39901.56,4,1,9975.39,29926.17,2022-03-11,2026-08-02,Boleto,Não informado,0,Quitado
1535,310,1974389-81.2024.5.57.9354,56470.18,7,4,32268.68,24621.16,2020-10-12,2026-08-15,Boleto,Sim,2000,Quitado
1536,980,8986773-71.2022.6.45.5854,37373.21,12,7,21801.01,15572.15,2024-07-02,2024-08-31,Boleto,Sim,0,Em Dia
1537,1032,6935346-77.2024.3.52.9529,55482.29,5,4,44385.84,11096.46,2023-02-16,2027-05-16,Boleto,Sim,0,Não informado
1538,160,8749473-21.2020.4.12.9144,8406.21,5,1,1681.24,6724.96,2022-11-25,2025-12-31,Transferência,Não,0,Em Dia
1539,139,1411065-96.2022.9.64.8271,31185.47,11,8,22680.32,8505.12,2022-06-15,2026-01-29,Boleto,Sim,10,Em Dia
1540,433,6339266-27.2025.5.15.6766,58738.43,7,5,41956.0,16782.4,2022-01-05,2024-06-18,Boleto,Não informado,28,Em Dia
1541,431,2328070-99.2024.8.57.5561,38634.71,6,1,6439.12,32195.59,2021-08-04,2026-06-13,Boleto,Não,15,Em Dia
1542,115,8843195-99.2024.6.39.2836,30170.5,9,8,26818.24,3352.28,2020-03-11,2024-12-16,PIX,Sim,0,Atrasado
1543,1096,4865461-96.2025.2.64.9143,46754.72,1,0,0.0,46754.72,2020-05-23,2025-07-05,Transferência,Não,15,Quitado
1544,638,4510407-23.2020.5.18.6055,49082.29,9,1,5453.59,43637.21,2020-03-02,2026-10-06,Transferência,Não,30,Em Dia
1545,793,7687292-20.2021.4.85.7539,18061.05,12,2,3010.18,14903.46,2022-10-31,2025-12-15,Transferência,Não informado,19,Quitado
1546,713,4494463-44.2022.5.80.7542,60731.61,11,5,27605.3,33126.36,2021-10-06,2025-05-09,Transferência,Não informado,2000,Atrasado
1547,609,5953905-94.2022.5.44.3245,38019.19,1,1,38019.19,0.0,2020-05-03,2026-03-21,Transferência,Não informado,2000,Não informado
1548,1499,1602496-64.2022.5.79.8340,62804.11,5,4,50243.28,12560.82,2020-09-05,2024-09-24,Boleto,Sim,15,Atrasado
1549,1368,3464073-25.2022.8.73.5075,49633.35,3,1,16544.45,33088.9,2026-02-28,2026-10-12,Transferência,Não,2000,Quitado
1550,1358,1165147-13.2020.2.47.5874,58126.87,9,1,6458.54,52042.88,2025-06-22,2026-07-18,Transferência,Sim,15,Atrasado
1551,881,6686912-30.2025.4.68.7078,38783.46,7,7,38783.43,0.0,2024-10-04,2025-02-27,Transferência,Sim,2000,Não informado
1552,1427,8843990-84.2020.6.68.3017,69066.76,7,0,0.0,69066.76,2022-03-21,2027-01-31,Transferência,Sim,2000,Atrasado
1553,1381,5159882-37.2022.9.71.7550,72248.77,11,2,13136.14,59112.63,2023-06-27,2026-10-06,PIX,Não informado,15,Atrasado
1554,109,4687348-31.2023.1.92.6907,14942.73,6,3,7471.35,7471.35,2025-01-22,2024-10-13,PIX,Sim,15,Em Dia
1555,995,6267378-50.2021.9.19.9923,53807.33,6,4,35871.56,17935.770000000004,2021-08-20,2025-11-10,PIX,Sim,2000,Em Dia
1556,79,8157599-64.2024.2.89.5276,59107.77,11,1,5373.43,53840.65,2023-08-06,2027-03-04,Boleto,Não,2000,Não informado
1557,403,9110060-16.2025.2.29.4716,72751.09,7,0,0.0,72751.07,2025-01-15,2024-02-20,PIX,Não,15,Atrasado
1558,1242,7110796-41.2020.3.80.5362,58827.89,1,0,0.0,58827.89,2025-07-11,2026-02-22,Boleto,Sim,25,Em Dia
1559,1199,8827641-36.2022.5.59.8715,45271.65,7,1,6467.38,38804.28,2021-09-20,2026-10-01,PIX,Não informado,20,Em Dia
1560,814,6418382-43.2020.8.63.9133,316408.01,1,1,316408.01,0.0,2025-01-26,2024-04-20,Transferência,Sim,15,Quitado
1561,19,9398629-61.2022.5.88.8253,12221.33,8,2,3055.34,9165.99,2020-02-01,2024-09-22,Boleto,Sim,14,Em Dia
1562,376,2129757-49.2025.4.14.5657,75495.36,3,2,50330.24,25165.12,2021-09-05,2025-05-28,PIX,Não,11,Não informado
1563,346,7789809-22.2020.1.73.9031,61473.73,7,7,61473.72,0.0,2025-12-12,2026-11-02,PIX,Sim,0,Quitado
